credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
599,France,Male,30,9,105443.68,1,Sim,Sim,121124.53,Nao
584,Spain,Female,50,1,0,1,Nao,Sim,152567.75,Sim
499,France,Male,35,10,0,2,Sim,Nao,10722.54,Nao
526,Spain,Male,38,2,0,2,Nao,Nao,58010.98,Nao
625,Germany,Female,35,5,86147.46,2,Sim,Nao,163440.8,Sim
537,Spain,Female,38,1,96939.06,1,Sim,Sim,102606.92,Nao
696,Spain,Male,47,1,106758.6,1,Sim,Sim,80591.18,Nao
679,France,Female,33,9,112528.65,2,Sim,Nao,177362.45,Nao
684,France,Male,60,2,116563.58,1,Sim,Nao,120257.7,Sim
850,France,Male,32,4,0,1,Sim,Sim,180622.02,Nao
495,Spain,Female,42,7,0,2,Nao,Nao,130404.53,Nao
537,Spain,Female,38,6,141786.78,1,Nao,Sim,147797.54,Nao
850,France,Male,41,3,136416.82,1,Nao,Sim,57844.26,Nao
513,France,Male,30,5,0,2,Sim,Nao,162523.66,Nao
618,Germany,Female,40,1,133245.52,2,Sim,Sim,54495.82,Nao
802,Germany,Female,41,4,90757.64,2,Nao,Sim,169183.66,Nao
547,France,Male,43,1,92350.36,1,Nao,Sim,80262.91,Nao
613,Germany,Male,69,9,78778.49,1,Nao,Sim,8751.59,Nao
592,Germany,Female,34,6,102143.93,2,Sim,Sim,102628.98,Nao
546,France,Male,29,5,0,1,Sim,Sim,94823.95,Nao
721,Germany,Male,37,4,98459.6,1,Nao,Nao,90821.66,Nao
671,Germany,Female,47,7,114603.76,2,Sim,Nao,153194.32,Sim
624,Spain,Male,35,2,0,2,Sim,Nao,87310.59,Nao
751,Germany,Female,51,7,148074.79,1,Sim,Nao,146411.41,Sim
636,Spain,Male,36,1,0,3,Sim,Sim,74048.1,Sim
607,Spain,Female,62,8,108004.64,1,Sim,Sim,23386.77,Sim
509,Germany,Female,29,0,107712.57,2,Sim,Sim,92898.17,Nao
653,Spain,Male,35,9,0,2,Sim,Sim,45956.05,Nao
709,Spain,Female,37,8,0,3,Sim,Nao,71738.56,Nao
559,France,Male,32,9,145303.52,1,Sim,Nao,103560.98,Nao
684,Germany,Male,37,4,138476.41,2,Sim,Sim,52367.29,Nao
635,France,Female,27,8,127471.56,1,Sim,Sim,152916.05,Sim
709,France,Male,26,6,156551.63,1,Nao,Sim,4410.77,Nao
656,Germany,Female,49,9,97092.87,1,Sim,Nao,74771.22,Sim
793,France,Male,32,2,0,2,Sim,Nao,193817.63,Sim
609,Spain,Male,37,5,129312.79,1,Sim,Sim,26793.82,Nao
618,Germany,Female,29,10,100315.1,2,Sim,Sim,32526.64,Nao
850,France,Female,35,6,81684.97,1,Sim,Nao,824,Nao
669,Spain,Male,51,3,88827.53,1,Nao,Nao,85250.77,Sim
594,Germany,Male,40,0,152092.44,2,Sim,Sim,83508.93,Nao
616,Spain,Male,71,4,0,2,Sim,Sim,173599.38,Nao
676,France,Female,49,1,0,1,Sim,Nao,79342.31,Sim
608,Spain,Female,38,9,102406.76,1,Nao,Sim,57600.66,Nao
710,France,Male,21,4,109130.96,2,Sim,Sim,56191.99,Nao
695,France,Male,29,5,0,2,Sim,Sim,6770.44,Nao
530,Germany,Male,33,9,75242.28,1,Nao,Sim,101694.67,Nao
509,Spain,Male,29,1,0,2,Sim,Nao,69113.14,Nao
517,France,Female,45,4,0,1,Nao,Nao,172674.36,Sim
758,Germany,Male,33,0,129142.54,2,Sim,Sim,26606.28,Nao
665,France,Male,51,2,0,1,Nao,Nao,53353.36,Nao
631,Germany,Female,22,6,139129.92,1,Sim,Sim,63747.51,Nao
576,Spain,Male,33,3,0,2,Nao,Sim,190112.05,Nao
544,Spain,Male,22,3,66483.32,1,Nao,Sim,110317.39,Nao
596,Germany,Male,40,5,62389.03,3,Sim,Nao,148623.43,Sim
481,France,Female,34,5,0,2,Sim,Sim,125253.46,Nao
498,France,Male,46,1,91857.66,1,Sim,Nao,101954.78,Sim
512,Spain,Male,31,6,0,2,Sim,Nao,168462.26,Nao
594,France,Female,56,7,0,1,Sim,Nao,26215.85,Sim
570,France,Female,30,10,176173.52,1,Sim,Nao,97045.32,Sim
721,Spain,Male,38,7,0,1,Nao,Sim,53534.8,Nao
453,France,Female,37,4,131834.76,2,Sim,Nao,8949.2,Nao
562,France,Male,48,3,92347.96,1,Sim,Sim,163116.75,Nao
682,France,Male,40,4,0,2,Sim,Sim,140745.91,Nao
748,France,Male,40,3,95297.11,1,Nao,Nao,171515.84,Nao
729,France,Female,32,9,0,2,Nao,Nao,150803.44,Nao
663,France,Male,39,4,0,1,Sim,Nao,76884.05,Nao
735,France,Female,53,8,123845.36,2,Nao,Sim,170454.93,Sim
627,Germany,Male,62,3,143426.34,2,Sim,Sim,143104.3,Nao
713,France,Male,46,5,0,1,Sim,Sim,55701.62,Nao
562,Germany,Male,31,2,112708.2,1,Nao,Sim,186370.3,Nao
632,France,Male,43,2,100013.51,1,Sim,Nao,24275.32,Nao
479,France,Female,33,2,208165.53,1,Nao,Nao,50774.81,Sim
658,Spain,Male,21,7,0,2,Nao,Sim,154279.87,Nao
598,France,Female,40,9,0,1,Sim,Nao,68462.59,Sim
597,France,Male,19,2,0,2,Sim,Sim,91036.74,Nao
512,France,Female,33,6,121685.31,2,Sim,Sim,83681.97,Nao
704,France,Male,39,2,111525.02,1,Sim,Nao,199484.96,Nao
474,France,Male,26,6,0,2,Nao,Nao,152491.22,Nao
604,Germany,Male,36,10,113546.3,1,Sim,Sim,134875.37,Nao
683,France,Male,41,6,95696.52,2,Sim,Sim,184366.14,Nao
537,France,Male,28,0,88963.31,2,Sim,Sim,189839.93,Nao
794,Spain,Male,31,0,144880.34,2,Nao,Sim,175643.44,Nao
732,France,Male,55,9,136576.02,1,Nao,Sim,3268.17,Sim
495,France,Female,38,2,63093.01,1,Sim,Sim,47089.72,Nao
552,Germany,Male,38,10,132271.12,2,Sim,Sim,46562.02,Nao
602,France,Female,29,3,88814.4,2,Sim,Sim,62487.97,Nao
607,Germany,Male,40,5,90594.55,1,Nao,Sim,181598.25,Nao
675,Germany,Female,33,0,141816.25,1,Sim,Nao,64815.05,Sim
443,France,Female,54,3,138547.97,1,Sim,Sim,70196.23,Sim
727,France,Female,31,2,52192.08,2,Nao,Sim,160383.47,Nao
482,France,Male,38,4,124976.19,1,Sim,Nao,35848.12,Nao
686,France,Female,34,1,0,2,Sim,Nao,87278.48,Nao
588,Germany,Male,35,3,104356.38,1,Sim,Nao,94498.82,Nao
605,Spain,Female,48,10,150315.92,1,Nao,Sim,133486.36,Nao
583,France,Male,39,1,129299.28,2,Sim,Nao,73107.6,Nao
738,Germany,Male,37,7,140950.92,2,Sim,Nao,195333.98,Nao
744,Spain,Male,30,1,128065.12,1,Sim,Nao,121525.48,Nao
781,France,Male,23,2,107433.48,1,Sim,Nao,173843.21,Nao
699,France,Male,34,2,117468.67,1,Sim,Nao,185227.42,Nao
639,France,Female,27,2,0,2,Nao,Nao,125244.18,Nao
583,France,Female,27,4,0,3,Sim,Nao,163113.41,Nao
587,France,Male,42,1,0,1,Nao,Nao,123006.91,Nao
694,France,Male,40,9,0,2,Sim,Nao,40463.03,Nao
570,France,Female,29,4,153040.03,1,Sim,Sim,131363.57,Sim
692,Germany,Male,45,6,142084.04,4,Sim,Nao,188305.85,Sim
511,France,Female,30,5,0,2,Sim,Nao,143994.86,Nao
788,France,Male,32,4,112079.58,1,Nao,Nao,89368.59,Nao
526,Spain,Male,66,7,132044.6,2,Sim,Sim,158365.89,Nao
749,Spain,Female,46,9,66582.81,1,Sim,Nao,78753.12,Sim
691,France,Female,33,6,0,2,Sim,Sim,100408.31,Nao
481,France,Female,39,6,0,1,Sim,Sim,24677.54,Nao
752,France,Male,33,4,0,2,Sim,Sim,39570.78,Nao
658,France,Female,38,6,102895.1,1,Nao,Nao,155665.76,Nao
679,Spain,Male,42,2,0,1,Sim,Sim,168294.27,Nao
754,Germany,Male,27,7,117578.35,2,Nao,Sim,87908.01,Nao
679,France,Male,47,10,198546.1,2,Sim,Nao,191198.92,Sim
633,Spain,Female,39,2,0,2,Nao,Nao,191207.03,Nao
674,France,Female,31,1,0,1,Sim,Nao,128954.05,Nao
600,Germany,Male,28,2,116623.31,1,Nao,Sim,59905.29,Nao
645,Spain,Male,49,8,0,2,Sim,Nao,162012.6,Nao
698,France,Male,36,6,0,2,Nao,Sim,19231.98,Nao
508,Spain,Male,54,10,0,1,Sim,Sim,175749.36,Nao
555,France,Female,44,3,105770.7,3,Sim,Nao,60533.96,Sim
751,France,Female,48,9,0,1,Sim,Nao,137508.42,Sim
738,France,Female,39,1,94435.45,2,Nao,Sim,189430.86,Nao
706,Germany,Female,39,8,112889.91,1,Nao,Sim,6723.66,Nao
595,France,Female,53,7,0,2,Sim,Nao,41371.68,Sim
577,Germany,Female,43,3,127940.47,1,Nao,Nao,125140.72,Sim
578,Germany,Female,36,8,129745.1,1,Sim,Sim,143683.75,Nao
699,France,Male,32,3,0,2,Sim,Sim,170770.44,Nao
826,France,Female,30,5,0,2,Nao,Sim,157397.57,Nao
656,Germany,Female,46,7,141535.52,1,Sim,Nao,50595.15,Sim
556,France,Female,47,2,139914.27,1,Sim,Sim,50390.98,Nao
569,France,Male,41,4,120243.49,1,Sim,Nao,163150.03,Sim
765,France,Male,34,9,91835.16,1,Nao,Nao,138280.17,Nao
544,Spain,Male,37,2,0,2,Nao,Nao,135067.02,Nao
588,Spain,Female,22,9,67178.19,1,Sim,Sim,163534.75,Sim
740,Spain,Female,31,8,0,2,Nao,Nao,86657.48,Nao
850,Spain,Male,38,7,115378.94,1,Nao,Sim,162087.82,Nao
766,Germany,Male,30,4,127786.28,2,Sim,Sim,28879.3,Nao
849,France,Female,41,6,0,2,Sim,Sim,169203.51,Sim
612,France,Female,33,0,64900.32,2,Sim,Nao,102426.12,Nao
517,Germany,Male,53,0,109172.88,1,Sim,Nao,54676.1,Sim
645,France,Female,55,7,0,2,Sim,Sim,18369.33,Nao
696,Germany,Male,43,4,114091.38,1,Nao,Sim,159888.1,Nao
716,France,Female,40,3,0,2,Nao,Sim,167636.15,Nao
590,France,Male,32,9,0,2,Sim,Nao,138889.15,Nao
656,France,Female,45,7,145933.27,1,Sim,Sim,199392.14,Nao
473,Germany,Female,35,7,131504.73,1,Sim,Nao,189560.43,Nao
742,Germany,Female,44,8,107926.02,1,Nao,Sim,17375.27,Sim
834,Germany,Female,57,8,112281.6,3,Sim,Nao,140225.14,Sim
721,France,Male,41,7,0,2,Nao,Sim,61018.85,Nao
590,Spain,Male,29,10,0,1,Sim,Sim,51907.72,Sim
516,Spain,Female,31,7,0,1,Sim,Nao,47018.75,Nao
850,France,Male,33,0,124781.67,1,Nao,Sim,33700.52,Nao
748,France,Female,39,9,132865.56,1,Sim,Sim,59636.43,Sim
798,Germany,Female,38,4,129055.13,1,Sim,Nao,157147.59,Nao
612,Germany,Male,76,6,96166.88,1,Sim,Sim,191393.26,Nao
540,France,Female,40,3,165298.12,1,Nao,Sim,199862.75,Nao
719,Spain,Female,33,7,0,2,Sim,Nao,20016.59,Nao
598,France,Male,48,6,120682.53,1,Sim,Nao,30635.52,Sim
796,Spain,Male,32,5,102773.15,2,Nao,Sim,117832.88,Nao
579,Germany,Male,42,0,144386.32,1,Sim,Sim,22497.1,Sim
850,Germany,Female,40,7,104449.8,1,Sim,Sim,747.88,Nao
599,Spain,Male,35,6,137102.65,1,Nao,Nao,76870.81,Nao
724,France,Female,30,9,142475.87,1,Sim,Sim,107848.24,Nao
508,France,Female,43,9,0,1,Sim,Nao,103726.71,Nao
773,Spain,Male,37,2,103195.2,2,Sim,Nao,178268.36,Nao
526,France,Male,28,1,112070.44,1,Nao,Sim,126281.83,Nao
542,France,Female,29,7,0,2,Nao,Sim,196651.72,Nao
470,France,Male,35,1,96473.59,1,Nao,Nao,5962.3,Nao
805,Spain,Male,37,5,0,2,Sim,Nao,21928.81,Nao
548,Germany,Male,49,9,108437.89,1,Nao,Nao,127022.87,Sim
672,France,Male,37,5,153195.59,1,Sim,Sim,162763.01,Nao
773,France,Male,45,8,96877.21,1,Sim,Sim,113950.51,Nao
614,France,Male,44,6,0,2,Nao,Sim,104930.46,Nao
537,France,Female,38,10,0,1,Nao,Nao,52337.97,Sim
704,France,Female,40,6,95452.89,1,Nao,Sim,179964.55,Nao
586,Spain,Male,41,3,63873.56,1,Sim,Nao,83753.64,Nao
677,France,Female,24,0,148298.59,2,Nao,Nao,182913.95,Nao
558,Spain,Female,31,7,0,2,Sim,Nao,166720.28,Nao
634,Germany,Female,37,7,143258.85,2,Sim,Nao,192721.98,Nao
655,Germany,Male,37,9,121342.24,1,Sim,Sim,180241.44,Nao
619,Germany,Female,28,6,99152.73,2,Sim,Nao,48475.12,Nao
662,France,Female,41,4,0,2,Sim,Nao,126551.48,Nao
705,Spain,Male,33,7,68423.89,1,Sim,Sim,64872.55,Nao
527,Spain,Female,35,8,0,1,Sim,Nao,98031.53,Sim
630,Germany,Female,25,7,79656.81,1,Sim,Nao,93524.22,Nao
850,France,Male,35,2,0,2,Sim,Sim,56991.66,Nao
668,France,Female,53,10,110240.04,1,Nao,Nao,183980.56,Sim
573,France,Female,32,9,125321.84,2,Sim,Sim,130234.63,Nao
680,France,Male,27,3,0,1,Sim,Nao,32454.26,Nao
758,France,Female,32,2,84378.9,1,Sim,Sim,75396.43,Nao
597,France,Male,45,7,0,2,Nao,Nao,167756.45,Nao
580,Germany,Male,35,10,136281.41,2,Sim,Sim,24799.47,Nao
622,France,Male,59,5,119380.37,1,Sim,Sim,60429.43,Nao
638,Germany,Male,62,4,108716.59,2,Sim,Sim,74241.09,Nao
640,France,Female,20,4,0,2,Nao,Sim,78310.82,Nao
644,Spain,Male,28,0,0,2,Sim,Nao,119419.37,Nao
753,France,Female,31,6,106596.29,1,Nao,Nao,91305.77,Nao
629,France,Female,37,10,99546.25,3,Nao,Sim,25136.95,Sim
775,France,Female,30,5,0,1,Sim,Nao,193880.6,Sim
701,France,Female,41,2,0,1,Sim,Nao,47856.78,Nao
708,Spain,Male,19,7,112615.86,1,Sim,Sim,4491.77,Nao
521,Spain,Female,22,10,0,1,Sim,Sim,101311.95,Nao
636,France,Female,24,9,0,2,Nao,Sim,38830.72,Nao
529,France,Female,31,5,0,2,Sim,Nao,26817.23,Nao
757,France,Male,28,3,75381.15,1,Sim,Sim,199727.72,Nao
767,Spain,Female,24,5,0,2,Sim,Sim,67445.85,Nao
525,Spain,Male,33,5,0,2,Sim,Nao,161002.29,Nao
759,Spain,Male,38,1,0,2,Sim,Nao,20778.39,Nao
520,Germany,Female,45,1,123086.39,1,Sim,Sim,41042.4,Sim
738,France,Female,26,3,0,2,Sim,Nao,67484.16,Nao
548,Spain,Male,37,4,0,1,Sim,Nao,121763.68,Nao
535,Spain,Male,48,9,109472.47,1,Sim,Nao,157358.43,Sim
615,Spain,Male,59,4,155766.05,1,Sim,Sim,110275.17,Nao
850,Germany,Male,38,7,101985.81,2,Nao,Nao,43801.27,Nao
487,France,Female,34,2,96019.5,1,Nao,Nao,9085,Nao
731,France,Male,30,7,0,2,Nao,Sim,143086.09,Nao
726,Spain,Female,35,9,0,2,Nao,Sim,100556.98,Nao
609,France,Female,35,2,147900.43,1,Sim,Nao,140000.29,Nao
714,France,Male,52,4,100755.66,1,Sim,Sim,186775.25,Nao
694,Spain,Female,35,7,0,1,Sim,Nao,133570.43,Sim
786,France,Female,33,0,83036.05,1,Nao,Sim,154990.58,Sim
698,Spain,Male,27,6,125427.37,2,Nao,Nao,27654.44,Nao
601,France,Female,46,3,98202.76,1,Nao,Nao,137763.93,Nao
769,Spain,Male,41,1,72509.91,1,Sim,Nao,25723.73,Nao
850,Germany,Male,44,3,140393.65,2,Nao,Sim,186285.52,Nao
646,Spain,Female,50,5,142644.64,2,Sim,Sim,142208.5,Sim
659,France,Female,44,9,23503.31,1,Nao,Sim,169862.01,Sim
487,Spain,Male,33,8,145729.71,1,Sim,Nao,41365.85,Nao
740,Germany,Female,40,2,122295.17,2,Sim,Sim,30812.84,Nao
686,France,Male,39,4,0,2,Sim,Nao,155023.93,Nao
612,Spain,Female,36,5,119799.27,2,Sim,Nao,159416.58,Nao
655,Spain,Male,37,8,163708.58,2,Nao,Nao,76259.23,Nao
617,France,Male,34,1,61687.33,2,Sim,Nao,105965.25,Nao
674,France,Female,27,4,79144.34,1,Nao,Sim,50743.83,Nao
711,Spain,Male,32,5,0,2,Sim,Sim,147720.27,Nao
624,Germany,Female,27,7,104848.68,1,Sim,Sim,167387.36,Nao
597,Spain,Male,26,5,0,2,Nao,Sim,95159.13,Nao
682,Spain,Male,46,4,0,1,Sim,Sim,4654.28,Nao
775,France,Male,45,8,0,1,Sim,Nao,130376.68,Nao
727,France,Female,29,1,146652.01,1,Sim,Sim,173486.39,Nao
629,France,Male,31,6,0,2,Sim,Nao,93881.75,Nao
684,France,Male,46,0,0,2,Sim,Sim,36376.97,Nao
549,Germany,Female,37,1,130622.34,2,Sim,Sim,128499.94,Nao
593,Germany,Male,69,2,187013.13,2,Nao,Sim,105898.69,Nao
536,Spain,Male,40,9,0,2,Sim,Sim,11959.03,Nao
707,France,Female,36,6,0,1,Nao,Nao,98810.78,Nao
592,Spain,Male,41,0,0,2,Sim,Nao,65906.07,Nao
703,France,Male,44,6,98862.54,1,Sim,Nao,151516.7,Nao
723,Spain,Female,45,4,0,2,Sim,Nao,37214.39,Nao
452,Germany,Male,52,1,98443.14,2,Nao,Nao,92033.98,Nao
552,Spain,Male,42,4,0,2,Nao,Nao,195692.3,Nao
633,France,Female,47,0,0,1,Sim,Sim,6342.84,Sim
479,Germany,Female,23,9,123575.51,1,Nao,Sim,95148.28,Nao
768,France,Male,25,6,0,2,Sim,Sim,21215.67,Nao
742,France,Male,31,4,105239.1,1,Sim,Sim,19700.24,Nao
668,Germany,Male,56,9,110993.79,1,Sim,Nao,134396.64,Sim
707,Spain,Male,44,3,0,2,Sim,Sim,135077.01,Nao
754,Spain,Male,39,7,157691.98,2,Sim,Nao,133600.89,Sim
544,Germany,Male,47,5,105245.21,1,Nao,Nao,99922.08,Sim
718,Spain,Male,32,8,0,2,Sim,Sim,41399.33,Nao
762,France,Male,31,7,117687.35,1,Sim,Sim,159344.43,Nao
772,France,Male,23,2,0,2,Sim,Nao,18364.19,Nao
691,Germany,Female,37,7,123067.63,1,Sim,Sim,98162.44,Sim
502,France,Male,45,0,0,1,Nao,Nao,84663.21,Nao
563,France,Female,34,6,0,2,Nao,Nao,36536.93,Nao
676,France,Female,41,4,101457.14,1,Sim,Sim,79101.67,Nao
576,Spain,Male,52,2,100549.43,2,Sim,Sim,16644.16,Nao
629,Spain,Male,35,4,174588.8,2,Nao,Sim,158420.14,Nao
625,Spain,Male,52,8,121161.57,1,Sim,Nao,48988.28,Nao
628,France,Male,45,9,0,2,Sim,Sim,96862.56,Nao
471,Germany,Female,36,5,90063.74,2,Sim,Sim,96366.7,Nao
811,France,Female,45,5,0,2,Sim,Sim,146123.19,Nao
504,France,Male,42,3,134936.97,2,Nao,Nao,135178.91,Nao
687,France,Female,24,3,110495.27,1,Sim,Nao,158615.41,Nao
660,Germany,Female,37,2,133200.09,1,Nao,Nao,71433.88,Nao
548,France,Female,41,4,82596.8,1,Nao,Sim,55672.09,Nao
609,Germany,Male,31,9,103837.75,1,Sim,Sim,150218.11,Nao
659,Spain,Female,42,2,0,1,Nao,Nao,162734.31,Sim
526,France,Male,52,8,93590.47,1,Nao,Sim,21228.71,Sim
725,Germany,Male,40,8,104149.66,1,Sim,Nao,62027.9,Nao
519,Germany,Male,38,1,114141.64,1,Sim,Sim,60988.21,Sim
562,Germany,Female,31,9,117153,1,Sim,Sim,108675.01,Nao
482,Germany,Male,45,7,156353.46,1,Sim,Nao,72643.95,Sim
535,Spain,Male,37,3,175534.78,2,Sim,Sim,9241.52,Nao
561,France,Female,27,9,135637,1,Sim,Nao,153080.4,Sim
661,France,Female,30,7,0,2,Sim,Nao,72196.57,Nao
771,France,Male,27,2,0,2,Sim,Sim,199527.34,Nao
545,France,Male,26,7,0,2,Nao,Sim,156598.23,Nao
850,Germany,Female,33,2,83415.04,1,Nao,Sim,74917.64,Nao
601,Germany,Male,43,3,141859.12,2,Sim,Sim,111249.62,Nao
712,Germany,Male,38,7,132767.66,2,Sim,Sim,59115.77,Nao
589,France,Female,31,10,110635.32,1,Sim,Nao,148218.86,Nao
600,Spain,Male,37,8,177657.35,1,Sim,Sim,77142.32,Nao
642,Germany,Male,41,4,157777.58,1,Sim,Nao,67484.6,Nao
575,Germany,Male,47,9,107915.94,2,Sim,Sim,63452.18,Sim
570,Germany,Female,57,5,86568.75,1,Nao,Sim,103660.31,Nao
532,Germany,Male,52,9,137755.76,1,Sim,Nao,163191.99,Sim
796,France,Male,30,2,137262.71,2,Sim,Nao,62905.29,Nao
833,Spain,Male,32,6,0,1,Sim,Sim,44323.22,Sim
642,Spain,Female,36,6,0,2,Sim,Sim,97938.59,Nao
655,France,Male,28,10,0,2,Nao,Sim,126565.21,Nao
736,Germany,Male,50,9,116309.01,1,Sim,Nao,185360.4,Sim
617,France,Female,34,0,131244.65,2,Sim,Nao,183229.02,Nao
762,Germany,Male,28,3,125155.83,2,Sim,Sim,106024.02,Nao
703,Germany,Male,35,5,140691.08,2,Sim,Nao,167810.26,Nao
507,France,Male,41,3,58820.32,2,Sim,Sim,138536.09,Nao
581,Germany,Female,26,3,105099.45,1,Sim,Sim,184520,Sim
593,France,Male,31,9,0,2,Nao,Sim,20492.16,Nao
648,France,Male,23,9,168372.52,1,Sim,Nao,134676.72,Nao
462,Germany,Male,34,1,94682.56,2,Sim,Nao,138478.2,Nao
596,Spain,Male,36,2,0,2,Nao,Sim,125557.95,Nao
627,France,Female,44,5,0,2,Sim,Nao,82969.61,Sim
494,France,Male,40,7,0,2,Nao,Sim,158071.69,Nao
627,France,Male,73,0,146329.73,1,Nao,Sim,43615.67,Nao
850,Spain,Male,37,2,0,2,Sim,Nao,119969.99,Nao
632,France,Female,49,5,167962.7,1,Nao,Nao,140201.21,Nao
490,France,Male,33,1,0,2,Sim,Sim,80792.83,Nao
715,France,Male,40,7,0,1,Sim,Sim,141359.11,Nao
679,France,Male,48,8,0,2,Sim,Nao,23344.94,Nao
619,France,Male,44,3,116967.68,1,Sim,Nao,5075.17,Sim
465,Spain,Female,33,6,0,2,Sim,Sim,95500.98,Nao
736,Spain,Male,32,7,0,1,Nao,Sim,79082.62,Nao
501,Germany,Female,34,7,93244.42,1,Nao,Sim,199805.63,Nao
535,France,Female,29,5,0,2,Nao,Sim,52709.55,Nao
759,France,Female,33,2,0,2,Sim,Nao,56583.88,Nao
819,France,Male,35,1,0,2,Nao,Sim,3385.04,Nao
533,Germany,Male,43,4,80442.06,2,Nao,Sim,12537.42,Nao
632,Germany,Female,35,2,150561.03,2,Nao,Nao,64722.61,Nao
686,France,Male,60,9,0,3,Sim,Sim,75246.21,Sim
687,France,Female,34,9,125474.44,1,Sim,Nao,198929.84,Nao
667,Germany,Female,33,4,127076.68,2,Sim,Nao,69011.66,Nao
699,Spain,Female,25,8,0,2,Sim,Sim,52404.47,Nao
497,Spain,Male,37,8,128650.11,2,Sim,Sim,163641.53,Nao
780,Spain,Female,33,6,145580.61,1,Sim,Sim,154598.56,Nao
652,France,Female,51,3,0,1,Sim,Nao,173989.47,Sim
477,France,Male,47,9,144900.58,1,Sim,Nao,61315.37,Sim
652,France,Female,37,4,0,2,Sim,Nao,143393.24,Nao
488,France,Female,31,8,97588.6,1,Nao,Nao,124210.53,Nao
572,France,Male,24,1,0,2,Sim,Sim,151460.84,Nao
755,France,Female,38,1,0,2,Sim,Nao,20734.81,Nao
779,Germany,Female,24,10,122200.31,2,Sim,Nao,43705.56,Nao
693,Spain,Female,46,3,151709.33,1,Sim,Nao,180736.24,Nao
530,Spain,Female,22,7,0,2,Sim,Nao,104170.48,Nao
738,Spain,Female,33,3,122134.4,2,Nao,Sim,27867.59,Nao
690,Germany,Male,31,2,137260.45,2,Sim,Nao,55387.28,Nao
611,France,Female,30,9,88594.14,1,Sim,Nao,196332.45,Nao
643,Spain,Male,34,6,0,2,Sim,Sim,116046.22,Nao
632,Germany,Male,41,8,127205.32,4,Sim,Nao,93874.87,Sim
727,Spain,Female,31,10,96997.09,2,Nao,Nao,76614.04,Nao
508,France,Female,64,2,0,1,Sim,Sim,6076.62,Nao
550,France,Male,31,5,142200.19,2,Sim,Sim,122221.71,Nao
754,Germany,Female,39,3,160761.41,1,Sim,Sim,24156.03,Nao
759,France,Male,26,4,0,2,Sim,Nao,135394.62,Nao
794,Spain,Male,33,8,0,2,Nao,Nao,91340.02,Nao
549,France,Male,29,3,0,2,Sim,Nao,146090.38,Nao
671,France,Male,31,0,116234.61,1,Sim,Nao,172096.08,Nao
756,Germany,Female,26,5,155143.52,1,Nao,Sim,135034.57,Sim
632,France,Female,21,1,0,2,Sim,Nao,84008.66,Nao
579,France,Male,38,8,0,2,Nao,Nao,91763.67,Nao
748,France,Male,34,5,84009.47,1,Sim,Sim,137001.1,Nao
488,Germany,Female,28,7,139246.22,2,Sim,Nao,106799.49,Nao
710,Germany,Male,58,7,170113,2,Nao,Sim,10494.64,Nao
619,Spain,Female,41,8,0,3,Sim,Sim,79866.73,Sim
773,France,Male,64,2,145578.28,1,Nao,Sim,186172.85,Nao
657,Spain,Male,75,7,126273.95,1,Nao,Sim,91673.6,Nao
579,France,Female,26,10,162482.76,1,Sim,Sim,18458.2,Nao
542,France,Male,29,9,0,1,Sim,Nao,8342.35,Nao
709,France,Female,32,2,87814.89,1,Sim,Nao,138578.37,Nao
617,Spain,Male,61,3,113858.95,1,Sim,Sim,38129.22,Nao
568,Germany,Male,43,5,87612.64,4,Sim,Sim,107155.4,Sim
769,France,Female,73,1,0,1,Sim,Sim,29792.11,Nao
608,Germany,Male,26,1,106648.98,1,Nao,Sim,7063.6,Nao
503,Spain,Male,31,4,0,2,Sim,Sim,21645.06,Nao
608,Germany,Female,38,8,103653.51,2,Sim,Sim,137079.86,Nao
731,Germany,Male,37,3,116880.53,1,Nao,Nao,172718.35,Sim
850,Germany,Female,40,4,97990.49,2,Nao,Nao,106691.02,Nao
591,Germany,Female,34,4,150635.3,1,Sim,Sim,72274.84,Nao
579,Spain,Male,37,4,0,2,Sim,Sim,32246.63,Nao
570,France,Male,39,10,129674.89,2,Sim,Nao,80552.36,Nao
709,France,Female,37,9,0,2,Sim,Nao,16733.59,Nao
611,France,Male,53,3,83568.26,1,Nao,Nao,1235.49,Nao
775,Spain,Male,48,4,178144.91,2,Nao,Nao,50168.41,Sim
699,Germany,Male,36,6,147137.74,1,Sim,Sim,33687.9,Nao
618,France,Male,37,5,0,1,Nao,Sim,178705.45,Sim
704,France,Male,36,3,114370.41,1,Nao,Sim,66810.48,Nao
835,Germany,Female,47,5,108289.28,2,Sim,Sim,45859.55,Sim
714,Germany,Male,39,3,149887.49,2,Sim,Nao,63846.36,Nao
581,Spain,Female,43,4,170172.9,1,Nao,Sim,100236.02,Nao
592,France,Male,27,3,0,2,Sim,Sim,19645.65,Nao
551,France,Male,43,7,0,2,Sim,Nao,178393.68,Nao
689,Germany,Female,28,2,64808.32,2,Nao,Nao,78591.15,Nao
604,France,Female,56,0,62732.65,1,Nao,Sim,124954.56,Nao
514,France,Female,41,7,0,2,Sim,Sim,3756.65,Nao
698,France,Male,29,5,95167.55,1,Sim,Sim,152723.23,Nao
581,Germany,Female,54,2,152508.99,1,Sim,Nao,187597.98,Sim
573,Germany,Male,31,0,134644.19,1,Sim,Sim,70381.49,Nao
449,Spain,Female,33,8,0,2,Nao,Nao,156792.89,Nao
